Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
31155848,6/3/2017 13:35,6/3/2017 14:34,70219,3549,1044,Zulema St & Coltart Ave,1000,Liberty Ave & Stanwix St,Customer
31156017,6/3/2017 13:36,6/3/2017 16:08,70016,9093,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
31156111,6/3/2017 13:37,6/3/2017 16:08,70175,9055,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
31156161,6/3/2017 13:38,6/3/2017 14:42,70196,3859,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
31156210,6/3/2017 13:38,6/3/2017 14:04,70257,1582,1047,S 22nd St & E Carson St,1003,First Ave & Smithfield St (Art Institute),Customer
31156231,6/3/2017 13:38,6/3/2017 14:02,70365,1453,1047,S 22nd St & E Carson St,1003,First Ave & Smithfield St (Art Institute),Customer
31156248,6/3/2017 13:38,6/3/2017 14:03,70000,1457,1047,S 22nd St & E Carson St,1003,First Ave & Smithfield St (Art Institute),Customer
31156259,6/3/2017 13:38,6/3/2017 14:21,70238,2579,1003,First Ave & Smithfield St (Art Institute),1001,Forbes Ave & Market Square,Customer
31156278,6/3/2017 13:39,6/3/2017 14:03,70006,1485,1047,S 22nd St & E Carson St,1003,First Ave & Smithfield St (Art Institute),Customer
31156297,6/3/2017 13:39,6/3/2017 14:03,70427,1449,1047,S 22nd St & E Carson St,1003,First Ave & Smithfield St (Art Institute),Customer
31156403,6/3/2017 13:40,6/3/2017 14:21,70122,2487,1003,First Ave & Smithfield St (Art Institute),1001,Forbes Ave & Market Square,Customer
31156454,6/3/2017 13:40,6/3/2017 14:43,70125,3732,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
31156795,6/3/2017 13:43,6/3/2017 14:49,70287,3934,1016,17th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
31156847,6/3/2017 13:44,6/3/2017 14:49,70114,3897,1016,17th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
31156910,6/3/2017 13:44,6/3/2017 13:50,70385,317,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31157060,6/3/2017 13:46,6/3/2017 14:14,70080,1709,1001,Forbes Ave & Market Square,1039,Atwood St & Bates St,Subscriber
31157074,6/3/2017 13:46,6/3/2017 14:13,70395,1613,1001,Forbes Ave & Market Square,1039,Atwood St & Bates St,Subscriber
31157112,6/3/2017 13:46,6/3/2017 14:12,70495,1542,1000,Liberty Ave & Stanwix St,1017,21st St & Penn Ave,Customer
31157204,6/3/2017 13:47,6/3/2017 15:35,70260,6466,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
31157277,6/3/2017 13:48,6/3/2017 15:34,70491,6406,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
31157410,6/3/2017 13:49,6/3/2017 14:15,70295,1568,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1011,Fort Duquesne Blvd & 7th St,Customer
31157438,6/3/2017 13:49,6/3/2017 14:08,70441,1139,1000,Liberty Ave & Stanwix St,1018,37th St & Butler St,Subscriber
31157506,6/3/2017 13:50,6/3/2017 14:00,70401,633,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
31157525,6/3/2017 13:50,6/3/2017 14:00,70168,605,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
31158134,6/3/2017 13:55,6/3/2017 14:52,70389,3457,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31158188,6/3/2017 13:55,6/3/2017 14:53,70472,3456,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31158202,6/3/2017 13:55,6/3/2017 14:38,70046,2560,1046,S 25th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
31158227,6/3/2017 13:55,6/3/2017 14:37,70369,2522,1046,S 25th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
31158308,6/3/2017 13:56,6/3/2017 14:18,70029,1321,1045,S 27th St & Sidney St. (Southside Works),1002,Third Ave & Wood St,Customer
31158439,6/3/2017 13:57,6/3/2017 14:37,70325,2413,1046,S 25th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
31158453,6/3/2017 13:57,6/3/2017 16:35,70338,9440,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
31158649,6/3/2017 13:59,6/3/2017 14:03,70460,239,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
31158700,6/3/2017 13:59,6/3/2017 16:34,70383,9276,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
31159116,6/3/2017 14:03,6/3/2017 16:34,70069,9096,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
31159312,6/3/2017 14:05,6/3/2017 16:34,70270,8988,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
31159339,6/3/2017 14:05,6/3/2017 14:32,70381,1664,1020,42nd & Penn Ave.,1017,21st St & Penn Ave,Customer
31159442,6/3/2017 14:06,6/3/2017 14:36,70226,1827,1049,S 12th St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
31159451,6/3/2017 14:06,6/3/2017 14:32,70403,1570,1049,S 12th St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
31159674,6/3/2017 14:07,6/3/2017 14:33,70264,1524,1020,42nd & Penn Ave.,1017,21st St & Penn Ave,Customer
31159727,6/3/2017 14:08,6/3/2017 15:03,70407,3276,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
31159896,6/3/2017 14:10,6/3/2017 15:20,70097,4228,1061,33rd St and Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
31159920,6/3/2017 14:10,6/3/2017 15:05,70141,3306,1047,S 22nd St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
31160019,6/3/2017 14:11,6/3/2017 15:00,70113,2946,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Subscriber
31160192,6/3/2017 14:12,6/3/2017 14:31,70345,1117,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
31160206,6/3/2017 14:12,6/3/2017 15:03,70347,3060,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
31160246,6/3/2017 14:13,6/3/2017 16:34,70495,8489,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
31160275,6/3/2017 14:13,6/3/2017 14:31,70385,1061,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
31160550,6/3/2017 14:15,6/3/2017 15:20,70033,3872,1050,Healthy Ride Hub,1011,Fort Duquesne Blvd & 7th St,Customer
31160639,6/3/2017 14:16,6/3/2017 16:31,70150,8112,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31160774,6/3/2017 14:17,6/3/2017 14:29,70268,667,1002,Third Ave & Wood St,1015,Federal St & E North Ave,Subscriber
31161313,6/3/2017 14:22,6/3/2017 15:26,70305,3809,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
31161971,6/3/2017 14:28,6/3/2017 16:17,70212,6509,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
31162049,6/3/2017 14:29,6/3/2017 16:01,70228,5514,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
31162198,6/3/2017 14:31,6/3/2017 14:48,70286,1070,1027,Shady Ave & Ellsworth Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31162481,6/3/2017 14:33,6/3/2017 15:10,70437,2214,1002,Third Ave & Wood St,1045,S 27th St & Sidney St. (Southside Works),Customer
31162788,6/3/2017 14:36,6/3/2017 15:16,70007,2422,1000,Liberty Ave & Stanwix St,1019,42nd St & Butler St,Subscriber
31162879,6/3/2017 14:37,6/3/2017 15:10,70312,2002,1002,Third Ave & Wood St,1045,S 27th St & Sidney St. (Southside Works),Customer
31162993,6/3/2017 14:38,6/3/2017 15:21,70339,2577,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31163027,6/3/2017 14:38,6/3/2017 15:22,70104,2634,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
31163247,6/3/2017 14:41,6/3/2017 15:32,70051,3073,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,Customer
31163382,6/3/2017 14:42,6/3/2017 15:21,70441,2310,1018,37th St & Butler St,1049,S 12th St & E Carson St,Customer
31163498,6/3/2017 14:44,6/3/2017 15:03,70233,1141,1004,First Ave & B St (T Station),1046,S 25th St & E Carson St,Subscriber
31163572,6/3/2017 14:45,6/3/2017 17:56,70053,11499,1001,Forbes Ave & Market Square,1045,S 27th St & Sidney St. (Southside Works),Customer
31163815,6/3/2017 14:47,6/3/2017 15:16,70010,1739,1018,37th St & Butler St,1000,Liberty Ave & Stanwix St,Customer
31163914,6/3/2017 14:48,6/3/2017 15:19,70337,1857,1018,37th St & Butler St,1000,Liberty Ave & Stanwix St,Customer
31164278,6/3/2017 14:53,6/3/2017 15:17,70196,1448,1015,Federal St & E North Ave,1017,21st St & Penn Ave,Customer
31164317,6/3/2017 14:53,6/3/2017 15:18,70268,1490,1015,Federal St & E North Ave,1017,21st St & Penn Ave,Customer
31164391,6/3/2017 14:54,6/3/2017 16:49,70307,6889,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
31164412,6/3/2017 14:55,6/3/2017 15:18,70137,1385,1015,Federal St & E North Ave,1017,21st St & Penn Ave,Customer
31164497,6/3/2017 14:56,6/3/2017 16:49,70216,6814,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
31164537,6/3/2017 14:56,6/3/2017 15:09,70430,752,1061,33rd St and Penn Ave,1017,21st St & Penn Ave,Customer
31164545,6/3/2017 14:56,6/3/2017 17:48,70298,10280,1018,37th St & Butler St,1015,Federal St & E North Ave,Customer
31164560,6/3/2017 14:57,6/3/2017 17:48,70142,10293,1018,37th St & Butler St,1052,Healthy Hauler,Customer
31164584,6/3/2017 14:57,6/3/2017 17:47,70039,10215,1018,37th St & Butler St,1015,Federal St & E North Ave,Customer
31164608,6/3/2017 14:57,6/3/2017 16:23,70462,5119,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31164640,6/3/2017 14:57,6/3/2017 16:21,70132,5039,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
31164747,6/3/2017 14:59,6/3/2017 16:48,70037,6575,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31164880,6/3/2017 15:00,6/3/2017 15:02,70062,118,1033,Ivy St & Walnut St   ,1032,Walnut St & College St,Subscriber
31164926,6/3/2017 15:00,6/3/2017 15:36,70477,2143,1045,S 27th St & Sidney St. (Southside Works),1000,Liberty Ave & Stanwix St,Customer
31164941,6/3/2017 15:01,6/3/2017 16:49,70110,6517,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
31165005,6/3/2017 15:01,6/3/2017 17:25,70133,8623,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
31165201,6/3/2017 15:04,6/3/2017 16:48,70234,6281,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31165739,6/3/2017 15:10,6/3/2017 15:50,70377,2365,1049,S 12th St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
31165775,6/3/2017 15:11,6/3/2017 15:40,70059,1741,1029,Alder St & S Highland Ave,1019,42nd St & Butler St,Customer
31165856,6/3/2017 15:12,6/3/2017 16:02,70409,3037,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31165941,6/3/2017 15:13,6/3/2017 16:01,70109,2922,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31165983,6/3/2017 15:14,6/3/2017 15:50,70112,2213,1049,S 12th St & E Carson St,1000,Liberty Ave & Stanwix St,Customer
31166174,6/3/2017 15:17,6/3/2017 15:36,70366,1183,1000,Liberty Ave & Stanwix St,1049,S 12th St & E Carson St,Customer
31166197,6/3/2017 15:17,6/3/2017 15:36,70494,1141,1000,Liberty Ave & Stanwix St,1049,S 12th St & E Carson St,Customer
31166315,6/3/2017 15:19,6/3/2017 15:25,70000,346,1003,First Ave & Smithfield St (Art Institute),1000,Liberty Ave & Stanwix St,Subscriber
31166723,6/3/2017 15:26,6/3/2017 15:42,70324,967,1001,Forbes Ave & Market Square,1047,S 22nd St & E Carson St,Subscriber
31167091,6/3/2017 15:32,6/3/2017 16:19,70080,2825,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Customer
31167108,6/3/2017 15:32,6/3/2017 16:19,70395,2816,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Customer
31167191,6/3/2017 15:33,6/3/2017 15:50,70017,998,1000,Liberty Ave & Stanwix St,1047,S 22nd St & E Carson St,Customer
31167325,6/3/2017 15:35,6/3/2017 15:38,70000,138,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
31167420,6/3/2017 15:37,6/3/2017 16:19,70431,2556,1013,Isabella St & Federal St (PNC Park),1018,37th St & Butler St,Customer
31167469,6/3/2017 15:37,6/3/2017 16:19,70399,2520,1013,Isabella St & Federal St (PNC Park),1018,37th St & Butler St,Customer
31167686,6/3/2017 15:41,6/4/2017 13:27,70497,78336,1017,21st St & Penn Ave,1018,37th St & Butler St,Customer
31167726,6/3/2017 15:42,6/3/2017 16:25,70484,2607,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1027,Shady Ave & Ellsworth Ave,Customer
31167737,6/3/2017 15:42,6/4/2017 14:09,70077,80830,1013,Isabella St & Federal St (PNC Park),1018,37th St & Butler St,Customer
31167742,6/3/2017 15:42,6/3/2017 16:25,70286,2582,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1027,Shady Ave & Ellsworth Ave,Customer
31167815,6/3/2017 15:43,6/3/2017 15:53,70417,610,1033,Ivy St & Walnut St   ,1024,S Negley Ave & Baum Blvd,Customer
31167856,6/3/2017 15:44,6/3/2017 16:20,70027,2203,1044,Zulema St & Coltart Ave,1000,Liberty Ave & Stanwix St,Customer
31167910,6/3/2017 15:44,6/3/2017 16:15,70015,1833,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31167964,6/3/2017 15:45,6/3/2017 16:15,70331,1811,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31167983,6/3/2017 15:45,6/3/2017 16:20,70498,2089,1044,Zulema St & Coltart Ave,1000,Liberty Ave & Stanwix St,Customer
31168006,6/3/2017 15:46,6/3/2017 16:15,70384,1768,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31168023,6/3/2017 15:46,6/3/2017 16:34,70125,2854,1017,21st St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
31168033,6/3/2017 15:46,6/3/2017 16:13,70265,1587,1015,Federal St & E North Ave,1047,S 22nd St & E Carson St,Subscriber
31168107,6/3/2017 15:48,6/3/2017 16:32,70192,2635,1012,North Shore Trail & Fort Duquesne Bridge,1045,S 27th St & Sidney St. (Southside Works),Customer
31168175,6/3/2017 15:49,6/3/2017 16:36,70190,2761,1041,Fifth Ave & S Bouquet St,1003,First Ave & Smithfield St (Art Institute),Customer
31168186,6/3/2017 15:50,6/3/2017 16:36,70367,2806,1041,Fifth Ave & S Bouquet St,1003,First Ave & Smithfield St (Art Institute),Customer
31168430,6/3/2017 15:54,6/3/2017 16:34,70268,2374,1017,21st St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
31168446,6/3/2017 15:54,6/3/2017 16:13,70009,1108,1035,Fifth Ave & S Dithridge St,1020,42nd & Penn Ave.,Subscriber
31168462,6/3/2017 15:55,6/3/2017 16:13,70031,1106,1035,Fifth Ave & S Dithridge St,1020,42nd & Penn Ave.,Subscriber
31168846,6/3/2017 16:02,6/3/2017 17:16,70166,4440,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Subscriber
31168852,6/3/2017 16:02,6/3/2017 16:14,70004,696,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31168869,6/3/2017 16:02,6/3/2017 20:11,70239,14915,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
31168902,6/3/2017 16:03,6/3/2017 17:28,70233,5125,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
31168937,6/3/2017 16:03,6/3/2017 16:39,70337,2145,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,Customer
31169136,6/3/2017 16:07,6/3/2017 16:09,70116,91,1043,Coltart Ave & Forbes Ave,1044,Zulema St & Coltart Ave,Subscriber
31169151,6/3/2017 16:07,6/3/2017 16:19,70115,705,1021,Taylor St & Liberty Ave,1018,37th St & Butler St,Subscriber
31169164,6/3/2017 16:08,6/3/2017 21:44,70040,20152,1002,Third Ave & Wood St,1000,Liberty Ave & Stanwix St,Customer
31169201,6/3/2017 16:09,6/3/2017 16:12,70440,178,1029,Alder St & S Highland Ave,1031,Maryland Ave & Ellsworth Ave,Subscriber
31169204,6/3/2017 16:09,6/3/2017 16:29,70025,1231,1013,Isabella St & Federal St (PNC Park),1011,Fort Duquesne Blvd & 7th St,Customer
31169253,6/3/2017 16:10,6/3/2017 18:13,70218,7384,1016,17th St & Penn Ave,1049,S 12th St & E Carson St,Customer
31169255,6/3/2017 16:10,6/3/2017 16:22,70288,729,1013,Isabella St & Federal St (PNC Park),1011,Fort Duquesne Blvd & 7th St,Subscriber
31169275,6/3/2017 16:10,6/3/2017 18:13,70051,7352,1016,17th St & Penn Ave,1049,S 12th St & E Carson St,Customer
31169281,6/3/2017 16:10,6/3/2017 17:28,70247,4655,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31169299,6/3/2017 16:11,6/4/2017 13:56,70000,78308,1000,Liberty Ave & Stanwix St,1048,S 18th St & Sidney St,Customer
31169381,6/3/2017 16:13,6/3/2017 16:21,70231,513,1031,Maryland Ave & Ellsworth Ave,1035,Fifth Ave & S Dithridge St,Subscriber
31169584,6/3/2017 16:17,6/3/2017 16:31,70214,837,1015,Federal St & E North Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
31169596,6/3/2017 16:17,6/3/2017 18:21,70335,7425,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
31169672,6/3/2017 16:19,6/3/2017 16:55,70042,2157,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
31169711,6/3/2017 16:20,6/3/2017 17:43,70176,5031,1045,S 27th St & Sidney St. (Southside Works),1012,North Shore Trail & Fort Duquesne Bridge,Customer
31169719,6/3/2017 16:20,6/3/2017 16:49,70449,1750,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Subscriber
31169743,6/3/2017 16:20,6/3/2017 18:20,70375,7191,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
31169812,6/3/2017 16:22,6/3/2017 18:12,70249,6607,1000,Liberty Ave & Stanwix St,1009,12th St & Penn Ave,Customer
31169820,6/3/2017 16:22,6/3/2017 20:32,70446,15003,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
31169834,6/3/2017 16:22,6/3/2017 17:04,70228,2508,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
31169869,6/3/2017 16:23,6/3/2017 17:04,70212,2450,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
31169884,6/3/2017 16:23,6/3/2017 16:49,70320,1552,1017,21st St & Penn Ave,1052,Healthy Hauler,Customer
31169895,6/3/2017 16:23,6/3/2017 16:54,70280,1858,1024,S Negley Ave & Baum Blvd,1001,Forbes Ave & Market Square,Subscriber
31169907,6/3/2017 16:24,6/3/2017 18:45,70020,8491,1002,Third Ave & Wood St,1000,Liberty Ave & Stanwix St,Customer
31169912,6/3/2017 16:24,6/3/2017 16:51,70030,1616,1017,21st St & Penn Ave,1015,Federal St & E North Ave,Customer
31169926,6/3/2017 16:24,6/3/2017 16:49,70419,1501,1017,21st St & Penn Ave,1015,Federal St & E North Ave,Customer
31169967,6/3/2017 16:25,6/3/2017 17:47,70364,4898,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
31170034,6/3/2017 16:27,6/3/2017 17:13,70010,2785,1000,Liberty Ave & Stanwix St,1047,S 22nd St & E Carson St,Customer
31170036,6/3/2017 16:27,6/3/2017 16:39,70440,745,1031,Maryland Ave & Ellsworth Ave,1034,Ellsworth Ave & N Neville St,Subscriber
31170040,6/3/2017 16:27,6/3/2017 18:20,70317,6812,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
31170051,6/3/2017 16:27,6/3/2017 17:01,70165,2070,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
31170061,6/3/2017 16:27,6/3/2017 17:13,70183,2736,1000,Liberty Ave & Stanwix St,1047,S 22nd St & E Carson St,Customer
31170086,6/3/2017 16:28,6/3/2017 18:07,70041,5977,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31170100,6/3/2017 16:28,6/3/2017 18:09,70138,6042,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31170117,6/3/2017 16:29,6/3/2017 16:49,70430,1251,1017,21st St & Penn Ave,1015,Federal St & E North Ave,Customer
31170119,6/3/2017 16:29,6/3/2017 18:41,70102,7919,1043,Coltart Ave & Forbes Ave,1043,Coltart Ave & Forbes Ave,Subscriber
31170125,6/3/2017 16:29,6/3/2017 16:49,70381,1212,1017,21st St & Penn Ave,1015,Federal St & E North Ave,Customer
31170136,6/3/2017 16:29,6/3/2017 17:10,70285,2479,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1023,Liberty Ave & Baum Blvd,Subscriber
31170167,6/3/2017 16:30,6/3/2017 17:17,70236,2794,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
31170220,6/3/2017 16:31,6/3/2017 17:49,70154,4652,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
31170228,6/3/2017 16:31,6/3/2017 17:37,70054,3966,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
31170229,6/3/2017 16:31,6/3/2017 16:48,70287,984,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Customer
